sentence	sentence_id	locale	reason
— ஒன்றுமே அறியாத குருட்டுத் தனத்தோடு தான் எல்லாரும் உலகத்துக்கு பிரபஞ்சச் கழலுக்கு வருகிறோம்.	2e5daa25a86ad31e46da1e9ea2cd1766761cb69103ffdd69836f392dc1f75303	ta	grammar-or-spelling
அதற்கு சில வழகள் இதோ இருக்கின்றன.	2cfeda6a6d8251d4504b828531c48dcc395acda899cd825184fece0eea7baae6	ta	grammar-or-spelling
இவள் போலும் நங் குலக்கு ஒர் இருந் தெய்வம் இல்லை என்று கூறி வழிபடுகின்றனர்.	289741019ccee4e92670b8ab0834213fe777d4cb75b428f990c6ed8e0043e589	ta	grammar-or-spelling
⁠ஒடியவர்கள், ஓடுகிறவர்கள் உயர்ந்த வாழ்வைப் பெறுகின்றனர்.	2fba1dd27489d625c7eddea872911a64e701f726aaff83f00f9b5ba68251d25b	ta	grammar-or-spelling
ஆணுக்கு அன்புடைய மாமனும் மாமியும் வாய்த்து விடுகிறார்கள்!	2f8ee5f7e5959e40460a289892d2c650e7480f534719cdda97517997a2c68f1a	ta	Why it not recorded
பெங்களூருக்குப் போகலாகம் என்கிற விஷயம் பிரேரேபிக்கப் பட்டவுடன், நான், அதில் பிரயோஜனமில்லை சபைக்கு நஷ்டம் ஏற்படும் என்று ஆட்சேபித்தேன்.	22e6e58fa2d1705af235a00cc9ea71ffb353339f97690b5453294b8220340200	ta	grammar-or-spelling
ஏனைய மகளிர் அந்த இரவுப்பொழுது கண்ணகியை மட்டும் வருத்தவில்லை பெண்ணணங்குகள் பலரையும் வருத்தியது.	2f47a63358a5cf6b0124c44dc6bbeb4b54b27976d2b6d6171308378a86184ffb	ta	grammar-or-spelling
கிழக்குப்பகுதி மழை நீரால் அரிக்கப்பட்ட் ஆற்றுப்படுகைகளைக் கொண்டது.	0862ff698ecc3d3043ec161030739f58d93aaa4c8c512cdda1240d95a3831ac7	ta	grammar-or-spelling
அதன்பேரில் நான் அவர்கள் அவ்வாறு பிரேரேபித்தால் பிரேரேபிக்கட்டும்.	326fb2bce4b2d4f1e4a1dbe59df372e6925b525a4eea1cb8a7d0ac5fa2363087	ta	grammar-or-spelling
அதன்பேரில் நான் அவர்கள் அவ்வாறு பிரேரேபித்தால் பிரேரேபிக்கட்டும்.	326fb2bce4b2d4f1e4a1dbe59df372e6925b525a4eea1cb8a7d0ac5fa2363087	ta	different-language
சிறந்த படைப் பயிற்சியும், துப்பாக்கி சுடும் பயிற்சியும் இங்கு அளிக்கப்படுகின்றள.	30cade2a19def25e0891afcb5fb2e86262170e97f50cfbd47b0dc34d5fa5b2e0	ta	grammar-or-spelling
ஒவ்வொருவ்ரும் அவர்களால் முடிந்த எல்லை வரையில் தனி நடைப்போக்கு.	2027053656e0a8f53746afbe9c7491b2928e0b2b50953334429d3e3e3c0de024	ta	grammar-or-spelling
வாணவெளியில் அது தன்னைத்தானே கற்றி வருகிறது என்ற செய்தி உலகம் முழுவதும் தெரிந்திடப் பலநூறு ஆண்டுகள் ஆயின.	25684b44497713000096d5c2e0b261ddcb78d761c488374fbee29be283d9603d	ta	grammar-or-spelling
அவசரமா கொஞ்சம் வேலையிருக்கு... அப்புறமா வ்ந்து சொல்றேன்! என்று சொல்லிவிட்டு அந்த இடத்தைவிட்டு நழுவத்தான் தோன்றும் நம்மில் பலருக்கு!	2d98f27f368178464d898504c9e6ad91bc35c1ef569593242a49508f11e2fe24	ta	grammar-or-spelling
கிருஷ்ணய்யர் வாய்க்கால் சென்று சந்தி ஜபம் முடித்துக் கொண்டு விட்டிற்கு வந்தார்.	293fe63e50e8c816e9632528915f671275bb097083a916686fd08a77df5c3b09	ta	grammar-or-spelling
பூமியிலிருந்து பிதியினால் கொண்டுவரப்பட்ட கடைசிப் புனித எருமையின் வாலைப் பிடித்துக்கொண்டு தோடர்களின் முன்னோன் வந்தான்.	316131ed43f0b117673168cc0b1f1c737966a1e9cca02b5a0ea09ce6f9522b50	ta	grammar-or-spelling
சான்ஸ் கிடக்க்குமா என்ற சந்தேகம் பிறந்தது அவளுக்கு.	33797ae35bdb263c93edcf4beb6f4f1d1ce645b953f6500db7f2d77414e3be45	ta	grammar-or-spelling
கல்லைச் குத்துவான் ஏன்?	33d7cb69414ccd7a25c57ecc71d75ee13ecea26f020bfcedbdb3014c27bb0a29	ta	grammar-or-spelling
வீட்டு வாசவில் ஒரே குழப்பம்.	336780b891e9a3d0771da9865e47ec4712efb2b661a1b07342e16d331ac81d88	ta	grammar-or-spelling
சிந்தனையில்லாக படிப்பு பயனற்றது.	f099ae40d3de46fdc02dc6381a9c197fcfa2f3e0bbcfb0da43b5660ccbd3b343	ta	grammar-or-spelling
கிறித்தவ மார்க்கமும், பாதிரியார்களும் தம் மீது நேருக்கு நேராகக் சாட்டியக் குற்றச்சாட்டுக்கனைக் கலீலியோவும் நேருக்கு நேராகவே மறுத்தார்!	a80f72963a2d4d44c66d4f044b2678a4160e1ebb3cb05b27900cde89b80d96d6	ta	grammar-or-spelling
ஒவ்வொருவ்ரும் அவர்களால் முடிந்த எல்லை வரையில் தனி நடைப்போக்கு.	2027053656e0a8f53746afbe9c7491b2928e0b2b50953334429d3e3e3c0de024	ta	grammar-or-spelling
எப்படி வத்நாலும் சாலையில் இறங்கி மேற்கே கொஞ்ச தூரம் நடக்க வேண்டும்.	19b5cbd4a04112e67185e7ec334de038b291fd10240ffe82f467583a7d504ee1	ta	grammar-or-spelling
வறுமை, தலை விதியை நம்பத்துண்டும்.	364212a725c6323e02f449eba8c8b5fc2fe0ae7f3284476f21e850b64141583d	ta	grammar-or-spelling
நான் அனுப்பியிருந்த துரதர்களோடு கூடவே நீயும் வந்திருந்தால் இந்த முடிவுக்கு வந்திருக்க மாட்டேன் நான்.	3386f44505ce3fc85f71d9322aa16dfa01943838693152404dd121263883eac8	ta	grammar-or-spelling
ஏழைக் குழந்தை தன் பெற்றோர்கயே பின்பற்றும்.	381ff0fa5a801c6ae70eba9326f76b75022883e64db4d2dfab229c37330fb850	ta	grammar-or-spelling
பாட்டின் பொருளை மாத்திரம் பதவுரையாகவோ பொழிப்புரையாகவோ எழுதிவிடுவது மிக எளிது.	35021a122acc4266e23d242646bb9822767f58805a47b176fdcaa0c690499979	ta	grammar-or-spelling
விமானத்தை ஒட்டினாற்போல் நின்றுகொண்டிருந்த ஒரு டிரக்கிலிருந்து எல்லாருடைய பெட்டிகளும், சாமான்களும் ஒரு கன்வேயர்	33f4b7caccc07cdfbf24a40a1158523f1e4329e2bc22aa7cf6218bbabe6d3ab6	ta	different-language
அவன் அறிவுப் பசிக்கும் அவள் உணவு இட வேண்டியுள்ளது அதற்கு மறுபெயர் ஊட்ல் சுவைபடப் பேசுவது.	359c4e547aaf57f380f13774b313ea3522ca18f605136ca952d477fc288bd22b	ta	grammar-or-spelling
நடுத்தரமான ஒர் ஊர்.	04057f9eacb11b0f79b5c2311843b5c44c2a631b8b3cb918552717aa715cfe8b	ta	grammar-or-spelling
ஆனால் நம்மாலே ஆண்டவனுக்கு ஏதாவ உபகாரம் உண்டா?	2118a31722119f7b5f0e631c30366012c742dee4ee52dd6518df5b5317a0ad7f	ta	grammar-or-spelling
இந்த ஆரா அமுதனையும் அவனது துணைவியாம் கோமளவல்லியையும் தொழுதபின்பு அங்குள்ள மற்ற சந்திதிகளிலும் வணங்கி எழலாம்.	072c3bef0097ee4891c2c32b064e904f399510fbb7fdeaefbfbccd11ca30b023	ta	grammar-or-spelling
பொண்ணழைக்க அப்பவே கார் அனுப்பியாச்சு பொண்ணு வந்ததும் திருப்பூட்ட வேண்டியதுதான்.	3836f92485a90866c81911e8aac2ad1ff261636a3b8963480b99f3e6e26a7755	ta	different-language
ஏழைக் குழந்தை தன் பெற்றோர்கயே பின்பற்றும்.	381ff0fa5a801c6ae70eba9326f76b75022883e64db4d2dfab229c37330fb850	ta	grammar-or-spelling
